date,tasks_created,overdue_last_3d,high_priority,avg_duration,active_today,label_zaval
2027-02-23,7,5,5,3.72,10,1
2027-02-24,5,4,4,4.56,10,1
2027-02-25,3,5,4,4.5,9,1
2027-02-26,6,0,2,2.68,3,0
2027-02-27,8,3,4,3.43,11,1
2027-02-28,4,5,3,2.0,11,1
2027-03-01,6,1,0,3.65,4,0
2027-03-02,7,4,3,4.81,11,1
2027-03-03,8,1,2,2.92,4,0
2027-03-04,2,4,5,3.97,10,1
2027-03-05,5,3,3,4.94,8,1
2027-03-06,5,0,2,4.46,5,0
2027-03-07,6,1,0,4.68,3,0
2027-03-08,3,2,1,2.27,6,0
2027-03-09,5,2,0,3.23,4,1
2027-03-10,5,2,1,1.59,3,0
2027-03-11,3,1,0,3.52,5,0
2027-03-12,4,0,0,3.73,6,0
2027-03-13,7,0,2,2.37,2,0
2027-03-14,4,5,5,4.72,10,1
2027-03-15,4,0,0,4.37,2,0
2027-03-16,2,2,2,1.86,4,0
2027-03-17,4,3,5,4.19,9,1
2027-03-18,7,1,1,3.1,4,0
2027-03-19,3,4,4,3.24,9,1
2027-03-20,4,4,4,3.0,10,1
2027-03-21,6,2,1,1.75,3,0
2027-03-22,4,0,1,3.63,2,0
2027-03-23,4,1,1,2.8,2,0
2027-03-24,6,1,2,4.33,3,0
2027-03-25,4,2,2,2.36,5,0
2027-03-26,4,0,0,2.31,3,0
2027-03-27,2,0,2,4.25,4,1
2027-03-28,0,1,1,1.54,5,0
2027-03-29,3,3,3,4.17,8,1
2027-03-30,6,2,0,3.31,6,0
2027-03-31,3,3,5,3.59,8,1
2027-04-01,6,0,2,4.55,3,0
2027-04-02,0,5,4,2.59,9,1
2027-04-03,8,2,1,4.39,2,0
2027-04-04,3,0,0,1.85,2,0
2027-04-05,6,2,0,1.69,4,0
2027-04-06,8,1,0,4.34,2,0
2027-04-07,5,3,3,2.78,11,1
2027-04-08,7,0,2,3.28,5,0
2027-04-09,4,2,2,4.97,2,0
2027-04-10,4,1,0,2.57,4,0
2027-04-11,4,3,3,2.17,10,1
2027-04-12,5,0,0,2.75,2,0
2027-04-13,4,0,0,1.9,4,0
2027-04-14,1,0,2,3.75,6,0
2027-04-15,5,3,3,2.52,9,1
2027-04-16,7,5,4,2.49,10,1
2027-04-17,2,1,1,4.82,3,0
2027-04-18,4,0,1,1.75,3,0
2027-04-19,4,1,0,3.14,4,0
2027-04-20,7,2,0,4.45,2,0
2027-04-21,4,2,2,2.09,5,0
2027-04-22,5,0,2,1.64,3,0
2027-04-23,3,0,0,3.83,2,0
2027-04-24,5,2,0,4.43,4,0
2027-04-25,5,0,2,1.77,2,0
2027-04-26,4,1,0,4.95,3,0
2027-04-27,5,3,4,3.38,11,1
2027-04-28,5,0,0,2.22,4,0
2027-04-29,5,0,0,2.91,4,0
2027-04-30,2,5,4,3.24,8,1
2027-05-01,0,5,5,1.57,8,1
2027-05-02,5,0,1,4.18,6,0
2027-05-03,2,2,0,1.82,4,0
2027-05-04,4,0,2,4.89,5,0
2027-05-05,6,2,1,1.87,5,0
2027-05-06,0,3,5,3.95,8,1
2027-05-07,4,3,3,2.47,11,1
2027-05-08,4,2,1,4.53,3,0
2027-05-09,3,0,1,3.68,4,0
2027-05-10,5,1,0,4.38,6,0
2027-05-11,5,0,0,4.51,5,0
2027-05-12,4,3,3,4.97,10,1
2027-05-13,4,1,0,3.15,2,0
2027-05-14,5,4,4,1.96,11,1
2027-05-15,3,1,1,4.77,4,0
2027-05-16,6,5,5,1.86,10,1
2027-05-17,7,3,5,3.49,10,1
2027-05-18,4,2,0,3.94,6,0
2027-05-19,2,1,1,3.84,5,0
2027-05-20,9,3,3,4.36,8,1
2027-05-21,3,1,2,2.62,6,0
2027-05-22,4,2,1,3.5,3,1
2027-05-23,8,3,3,3.75,10,1
2027-05-24,3,2,0,3.01,4,0
2027-05-25,2,1,2,4.88,4,0
2027-05-26,5,2,1,3.63,6,0
2027-05-27,3,5,5,2.25,9,1
2027-05-28,4,0,2,4.86,6,0
2027-05-29,6,1,1,1.65,2,0
2027-05-30,4,1,0,2.44,5,0
2027-05-31,6,1,0,3.61,6,0
2027-06-01,7,5,4,2.49,11,1
2027-06-02,5,2,0,1.56,6,0
2027-06-03,3,0,2,3.84,5,0
2027-06-04,4,3,5,4.52,9,1
2027-06-05,4,3,4,2.79,11,1
2027-06-06,4,5,4,4.36,10,1
2027-06-07,2,2,0,3.74,4,1
2027-06-08,5,5,3,4.62,9,1
2027-06-09,4,1,2,4.99,2,0
2027-06-10,5,2,1,4.36,5,1
2027-06-11,2,0,1,4.55,2,0
2027-06-12,2,1,0,4.57,5,0
2027-06-13,3,0,2,1.75,6,0
2027-06-14,1,5,4,3.45,8,1
2027-06-15,3,2,1,4.87,3,0
2027-06-16,9,2,1,4.46,5,0
2027-06-17,6,3,5,2.88,8,1
2027-06-18,7,4,5,3.5,9,1
2027-06-19,5,0,2,3.82,6,0
2027-06-20,4,2,0,4.83,5,0
2027-06-21,5,1,2,1.92,5,0
2027-06-22,3,1,0,4.48,4,0
2027-06-23,3,1,0,4.25,4,0
2027-06-24,2,0,0,4.66,2,0
2027-06-25,6,3,3,3.78,8,1
2027-06-26,2,0,1,3.35,3,0
2027-06-27,2,2,2,3.08,3,0
2027-06-28,4,0,0,2.02,2,1
2027-06-29,2,2,0,2.05,2,0
2027-06-30,6,2,0,4.19,6,0
2027-07-01,4,2,1,4.78,5,0
2027-07-02,4,2,0,4.58,3,0
2027-07-03,5,2,0,1.62,2,0
2027-07-04,1,2,2,1.82,5,0
2027-07-05,2,1,1,4.73,3,0
2027-07-06,0,1,2,4.12,2,0
2027-07-07,4,5,5,4.34,8,1
2027-07-08,5,4,3,4.32,8,1
2027-07-09,4,1,0,3.91,3,0
2027-07-10,4,0,1,1.78,6,0
2027-07-11,7,0,0,4.73,2,0
2027-07-12,5,0,2,2.53,4,0
2027-07-13,5,0,0,1.5,6,0
2027-07-14,1,5,4,4.95,8,1
2027-07-15,4,0,0,3.65,5,0
2027-07-16,5,2,0,2.94,4,0
2027-07-17,2,1,2,2.2,4,0
2027-07-18,6,4,3,4.05,10,1
2027-07-19,2,5,3,4.69,11,1
2027-07-20,5,4,3,1.98,10,1
2027-07-21,0,4,5,3.51,11,1
2027-07-22,7,1,1,1.55,3,0
2027-07-23,4,3,4,4.06,9,1
2027-07-24,4,1,2,3.22,6,0
2027-07-25,5,0,2,4.97,6,0
2027-07-26,7,2,2,3.75,4,0
2027-07-27,3,2,1,3.7,5,1
2027-07-28,2,3,5,1.9,8,1
2027-07-29,3,0,1,4.89,3,0
2027-07-30,3,2,0,4.63,3,0
2027-07-31,2,2,1,1.95,4,0
2027-08-01,4,0,2,2.41,6,1
2027-08-02,5,5,3,3.91,8,1
2027-08-03,4,4,3,4.7,10,1
2027-08-04,4,1,0,4.02,3,0
2027-08-05,4,4,3,4.44,10,1
2027-08-06,9,0,2,2.31,5,0
2027-08-07,3,0,0,4.28,4,1
2027-08-08,2,5,4,4.8,9,1
2027-08-09,3,2,0,1.95,6,0
2027-08-10,3,2,0,3.43,5,0
2027-08-11,2,4,5,2.33,10,1
2027-08-12,2,1,2,2.66,3,0
2027-08-13,3,2,1,1.87,3,0
2027-08-14,3,0,2,3.46,3,0
2027-08-15,3,2,1,4.17,6,0
2027-08-16,4,2,1,4.25,4,1
2027-08-17,3,2,1,3.7,2,0
2027-08-18,2,0,2,3.32,6,0
2027-08-19,2,1,0,4.87,5,0
2027-08-20,1,4,3,3.43,9,1
2027-08-21,5,1,2,4.8,4,0
2027-08-22,4,4,4,4.03,11,1
2027-08-23,4,1,2,2.34,4,0
2027-08-24,1,0,0,4.54,4,0
2027-08-25,2,3,3,4.78,9,1
2027-08-26,2,1,2,2.31,5,0
2027-08-27,1,0,0,4.76,4,0
2027-08-28,1,1,1,2.57,2,0
2027-08-29,5,3,3,4.75,11,1
2027-08-30,4,1,2,3.56,6,0
2027-08-31,2,3,5,2.39,8,1
2027-09-01,0,1,1,2.65,3,0
2027-09-02,2,1,1,2.87,6,0
2027-09-03,7,1,1,2.14,3,0
2027-09-04,5,5,5,1.74,9,1
2027-09-05,1,0,1,3.63,4,0
2027-09-06,7,5,5,4.25,10,1
2027-09-07,3,3,3,4.4,11,1
2027-09-08,1,0,1,2.13,6,0
2027-09-09,6,2,2,2.1,3,1
2027-09-10,2,3,4,4.39,11,1
2027-09-11,8,3,5,4.25,10,1
2027-09-12,4,0,2,3.76,3,0
2027-09-13,8,3,4,1.54,11,1
2027-09-14,3,1,1,3.03,2,0
2027-09-15,3,2,1,3.3,3,0
2027-09-16,8,0,1,1.73,5,0
2027-09-17,5,0,2,1.51,6,0
2027-09-18,7,1,2,4.11,2,0
2027-09-19,3,1,2,4.55,4,1
2027-09-20,2,0,0,3.74,5,0
2027-09-21,5,3,3,2.35,8,1
2027-09-22,6,5,3,4.1,10,1
2027-09-23,3,0,1,4.87,4,1
2027-09-24,4,3,5,3.22,8,1
2027-09-25,3,5,3,2.13,10,1
2027-09-26,4,0,0,1.58,6,0
2027-09-27,4,2,1,4.89,3,0
2027-09-28,1,2,2,2.95,3,0
2027-09-29,3,5,3,3.38,8,1
2027-09-30,4,3,5,2.92,11,1
2027-10-01,6,1,2,3.81,5,0
2027-10-02,4,2,1,2.08,5,0
2027-10-03,7,1,2,4.72,5,0
2027-10-04,3,0,0,2.65,5,0
2027-10-05,2,4,4,4.32,10,1
2027-10-06,3,4,3,2.91,8,1
2027-10-07,3,2,0,1.5,4,0
2027-10-08,3,1,1,2.04,5,0
2027-10-09,4,0,0,1.55,3,0
2027-10-10,1,2,0,3.62,4,0
2027-10-11,1,2,2,2.93,3,0
2027-10-12,5,2,2,3.44,3,0
2027-10-13,5,2,0,3.04,5,0
2027-10-14,2,1,1,4.65,6,0
2027-10-15,4,2,1,3.24,6,0
2027-10-16,3,5,4,4.33,10,1
2027-10-17,5,5,3,1.59,9,1
2027-10-18,8,1,2,2.33,5,0
2027-10-19,8,2,2,4.59,4,0
2027-10-20,5,0,1,2.49,5,0
2027-10-21,3,0,2,2.06,5,0
2027-10-22,2,3,5,1.93,11,1
2027-10-23,4,4,3,2.65,11,1
2027-10-24,6,5,5,2.89,9,1
2027-10-25,1,3,5,3.37,10,1
2027-10-26,5,1,0,3.03,2,0
2027-10-27,3,4,5,1.99,10,1
2027-10-28,3,1,2,3.18,3,0
2027-10-29,4,1,1,1.63,6,0
2027-10-30,4,3,5,4.89,11,1
2027-10-31,4,1,1,3.79,4,1
2027-11-01,3,0,2,4.49,6,0
2027-11-02,4,1,0,3.24,4,0
2027-11-03,3,1,1,4.36,6,0
2027-11-04,5,1,2,3.85,6,1
2027-11-05,8,2,2,1.53,4,1
2027-11-06,2,1,1,1.99,4,0
2027-11-07,8,2,0,4.95,5,0
2027-11-08,1,1,1,2.0,3,0
2027-11-09,2,0,2,4.4,5,0
2027-11-10,3,2,1,2.1,2,0
2027-11-11,5,1,0,4.52,2,0
2027-11-12,4,1,0,3.47,6,0
2027-11-13,1,1,2,3.45,4,0
2027-11-14,5,2,1,3.93,4,0
2027-11-15,3,0,2,3.94,2,0
2027-11-16,5,1,0,4.83,2,0
2027-11-17,5,1,0,3.52,3,0
2027-11-18,1,1,1,2.39,2,1
2027-11-19,3,3,4,3.37,9,1
2027-11-20,4,5,3,3.99,9,1
2027-11-21,6,0,0,3.0,5,0
2027-11-22,5,0,2,4.44,3,0
2027-11-23,2,3,4,4.73,11,1
2027-11-24,5,2,2,1.87,3,0
2027-11-25,3,1,2,4.14,2,0
2027-11-26,2,3,4,1.62,8,1
2027-11-27,4,4,5,3.52,8,1
2027-11-28,5,2,2,2.43,3,0
2027-11-29,5,2,2,2.89,2,0
2027-11-30,7,0,1,2.38,6,0
2027-12-01,4,2,1,2.1,6,0
2027-12-02,4,1,0,3.24,6,0
2027-12-03,3,4,5,4.77,8,1
2027-12-04,3,0,2,2.43,6,0
2027-12-05,2,4,5,4.29,8,1
2027-12-06,4,2,0,4.05,2,1
2027-12-07,0,0,2,4.77,5,0
2027-12-08,4,2,1,4.56,5,0
2027-12-09,5,1,1,2.91,4,1
2027-12-10,5,2,2,3.26,6,0
2027-12-11,4,2,0,2.79,2,1
2027-12-12,7,5,3,2.2,11,1
2027-12-13,5,2,2,2.39,5,0
2027-12-14,1,1,2,2.48,2,0
2027-12-15,4,4,3,3.39,10,1
2027-12-16,7,4,3,2.28,11,1
2027-12-17,4,1,2,3.39,3,1
2027-12-18,4,3,5,4.06,8,1
2027-12-19,8,5,3,3.66,9,1
2027-12-20,4,0,1,4.33,4,0
2027-12-21,3,2,2,3.57,6,0
2027-12-22,5,0,2,2.89,2,0
2027-12-23,4,2,2,4.07,2,0
2027-12-24,3,3,4,4.32,8,1
2027-12-25,5,2,1,1.6,6,0
2027-12-26,4,2,0,1.75,3,0
2027-12-27,4,0,2,2.13,2,0
2027-12-28,3,5,4,3.28,8,1
2027-12-29,2,3,3,3.59,8,1
2027-12-30,0,4,4,2.25,8,1
2027-12-31,6,0,0,3.95,2,0
2028-01-01,2,3,4,3.1,8,1
2028-01-02,0,2,1,3.6,5,0
2028-01-03,4,4,3,3.86,11,1
2028-01-04,2,2,0,4.07,2,0
2028-01-05,5,0,1,2.09,4,0
2028-01-06,3,0,2,2.06,4,1
2028-01-07,0,1,2,3.01,2,0
2028-01-08,4,2,0,4.85,6,0
2028-01-09,3,1,1,1.64,5,0
2028-01-10,3,5,3,3.14,11,1
2028-01-11,4,0,1,3.11,5,0
2028-01-12,4,3,3,1.57,8,1
2028-01-13,2,1,2,2.71,2,0
2028-01-14,1,1,2,3.15,6,0
2028-01-15,4,5,5,3.28,9,1
2028-01-16,3,1,2,2.69,5,0
2028-01-17,4,0,2,4.0,3,0
2028-01-18,3,5,4,4.8,9,1
2028-01-19,4,2,1,2.89,5,0
2028-01-20,2,1,0,4.2,3,0
2028-01-21,2,3,3,2.03,8,1
2028-01-22,5,0,0,4.73,5,0
2028-01-23,4,5,3,4.98,8,1
2028-01-24,4,0,1,3.03,3,1
2028-01-25,4,0,1,3.56,3,0
2028-01-26,6,4,4,2.39,10,1
2028-01-27,2,3,4,3.97,8,1
2028-01-28,4,2,1,3.3,6,0
2028-01-29,1,2,2,4.37,6,0
2028-01-30,0,1,1,2.46,4,0
2028-01-31,3,2,1,2.9,6,0
2028-02-01,6,5,5,3.77,8,1
2028-02-02,3,1,0,4.01,3,0
2028-02-03,4,1,0,1.98,6,0
2028-02-04,2,1,0,2.59,4,0
2028-02-05,4,5,3,4.76,8,1
2028-02-06,3,1,2,4.97,3,0
2028-02-07,7,0,2,4.18,2,0
2028-02-08,6,5,5,3.93,10,1
2028-02-09,2,1,0,1.78,5,0
2028-02-10,7,0,0,3.87,5,0
2028-02-11,1,2,2,2.41,3,0
2028-02-12,5,5,4,4.13,8,1
2028-02-13,7,2,2,4.98,6,0
2028-02-14,6,3,5,2.92,8,1
2028-02-15,3,2,2,3.51,2,0
2028-02-16,3,1,1,3.83,6,0
2028-02-17,3,0,1,3.31,6,0
2028-02-18,2,4,3,3.44,10,1
2028-02-19,3,1,1,2.13,6,0
2028-02-20,6,4,4,1.58,10,1
2028-02-21,3,2,0,2.09,3,1
2028-02-22,3,0,1,2.78,4,0
2028-02-23,3,0,0,3.06,2,0
2028-02-24,6,2,0,4.38,2,0
2028-02-25,4,3,5,3.85,11,1
2028-02-26,7,1,2,2.77,3,0
2028-02-27,7,1,0,2.87,6,0
2028-02-28,5,5,4,1.78,10,1
2028-02-29,5,0,1,3.9,6,0
2028-03-01,4,4,5,4.17,10,1
2028-03-02,2,0,1,3.46,4,0
2028-03-03,2,1,1,4.08,4,0
2028-03-04,6,2,2,4.19,2,0
2028-03-05,3,0,0,2.79,4,1
2028-03-06,4,0,0,2.16,5,0
2028-03-07,2,0,0,2.02,3,0
2028-03-08,7,0,1,3.05,4,1
2028-03-09,2,1,0,3.64,5,0
2028-03-10,6,2,1,2.43,2,0
2028-03-11,4,4,5,3.4,9,1
2028-03-12,2,1,0,3.69,2,0
2028-03-13,1,1,2,2.37,6,0
2028-03-14,2,2,2,3.76,6,0
2028-03-15,5,3,5,2.58,11,1
2028-03-16,4,5,3,4.46,11,1
2028-03-17,1,2,2,4.28,6,0
2028-03-18,6,5,3,2.96,8,1
2028-03-19,1,1,0,3.16,3,0
2028-03-20,5,2,1,4.62,3,0
2028-03-21,3,5,5,4.61,8,1
2028-03-22,4,5,3,2.57,8,1
2028-03-23,10,0,0,2.08,4,0
2028-03-24,2,4,5,3.41,8,1
2028-03-25,5,2,1,4.89,6,1
2028-03-26,3,0,0,4.04,4,0
2028-03-27,2,4,3,2.39,10,1
2028-03-28,4,4,4,2.45,11,1
2028-03-29,4,0,0,2.76,2,0
2028-03-30,5,2,0,3.01,3,0
2028-03-31,6,0,1,3.8,5,0
2028-04-01,3,1,1,4.46,6,0
2028-04-02,5,2,1,4.92,3,0
2028-04-03,3,0,0,2.98,4,0
2028-04-04,3,3,4,3.43,9,1
2028-04-05,1,4,3,2.01,11,1
2028-04-06,4,1,1,3.97,5,0
2028-04-07,4,1,1,2.61,3,0
2028-04-08,4,1,1,2.66,5,0
2028-04-09,3,1,0,3.57,5,0
2028-04-10,3,4,5,2.71,11,1
2028-04-11,4,4,3,3.15,8,1
2028-04-12,4,1,1,2.48,4,0
2028-04-13,3,4,5,4.53,10,1
2028-04-14,4,0,0,2.96,2,0
2028-04-15,3,4,5,4.11,11,1
2028-04-16,7,0,2,4.38,6,0
2028-04-17,3,1,1,1.5,4,0
2028-04-18,4,5,3,3.33,9,1
2028-04-19,0,1,0,3.32,2,0
2028-04-20,6,0,2,2.53,4,1
2028-04-21,3,0,2,4.47,2,1
2028-04-22,1,1,0,4.29,3,0
2028-04-23,3,2,2,1.63,3,1
2028-04-24,5,2,2,4.33,5,0
2028-04-25,8,2,2,2.94,2,0
2028-04-26,3,2,0,2.56,6,0
2028-04-27,3,0,2,4.08,3,0
2028-04-28,3,2,2,2.91,6,0
2028-04-29,1,2,2,3.49,4,0
2028-04-30,1,5,4,3.97,10,1
2028-05-01,3,2,0,2.45,3,0
2028-05-02,2,1,2,3.87,2,0
2028-05-03,5,3,4,4.51,10,1
2028-05-04,3,1,1,4.69,3,0
2028-05-05,1,3,5,3.83,9,1
2028-05-06,5,2,2,2.1,2,0
2028-05-07,2,5,5,3.21,9,1
2028-05-08,7,2,2,2.97,6,0
2028-05-09,6,4,4,4.63,9,1
2028-05-10,7,2,2,3.78,3,0
2028-05-11,3,4,5,1.55,10,1
2028-05-12,3,2,2,2.74,5,0
2028-05-13,3,1,1,1.95,2,0
2028-05-14,2,0,0,1.97,5,1
2028-05-15,4,3,5,1.91,9,1
2028-05-16,3,2,0,2.18,3,1
2028-05-17,4,4,4,4.06,8,1
2028-05-18,1,0,2,2.01,2,0
2028-05-19,2,0,2,4.22,5,0
2028-05-20,4,0,2,2.62,5,0
2028-05-21,4,3,4,2.93,9,1
2028-05-22,4,0,0,5.0,4,0
2028-05-23,8,2,2,2.27,6,1
2028-05-24,3,1,0,2.69,2,0
2028-05-25,6,1,0,2.08,2,0
2028-05-26,4,0,2,2.05,3,0
2028-05-27,2,1,1,3.94,5,0
2028-05-28,3,5,3,4.87,8,1
2028-05-29,2,1,0,4.3,6,0
2028-05-30,6,1,2,2.5,3,0
2028-05-31,3,2,2,4.36,3,0
2028-06-01,9,4,4,3.03,9,1
2028-06-02,5,1,2,3.92,5,0
2028-06-03,5,0,0,4.27,2,0
2028-06-04,3,3,5,4.32,11,1
2028-06-05,1,4,4,3.23,10,1
2028-06-06,2,1,2,4.13,3,0
2028-06-07,6,1,0,4.67,4,0
2028-06-08,4,3,4,1.7,8,1
2028-06-09,3,2,2,1.61,4,0
2028-06-10,5,0,1,4.62,3,0
2028-06-11,3,4,4,2.06,10,1
2028-06-12,7,1,1,2.25,4,1
2028-06-13,3,3,3,3.59,8,1
2028-06-14,3,2,2,3.57,6,0
2028-06-15,4,5,4,4.57,10,1
2028-06-16,6,2,1,4.67,6,0
2028-06-17,3,1,0,1.55,2,0
2028-06-18,5,3,4,1.93,9,1
2028-06-19,1,2,0,2.92,2,0
2028-06-20,7,3,3,1.81,8,1
2028-06-21,2,1,2,2.55,6,0
2028-06-22,1,0,2,3.36,3,0
2028-06-23,1,4,3,3.05,10,1
2028-06-24,5,0,2,4.07,5,0
2028-06-25,9,5,5,4.26,11,1
2028-06-26,5,1,1,4.35,2,0
2028-06-27,3,0,0,4.61,5,0
2028-06-28,5,1,1,2.58,2,0
2028-06-29,1,1,2,2.22,3,1
2028-06-30,3,0,1,3.63,2,0
2028-07-01,3,2,0,3.53,4,0
2028-07-02,2,4,4,3.69,9,1
2028-07-03,6,0,2,4.03,5,0
2028-07-04,2,1,1,3.74,4,0
2028-07-05,5,3,3,2.86,11,1
2028-07-06,3,1,1,2.84,6,0
2028-07-07,2,1,2,1.68,6,0
2028-07-08,7,2,0,3.04,6,0
2028-07-09,1,2,0,3.11,4,0
2028-07-10,4,2,1,2.61,4,0
2028-07-11,3,1,1,4.65,2,0
2028-07-12,2,2,0,2.68,6,0
2028-07-13,3,2,0,3.47,6,0
2028-07-14,1,3,3,4.18,10,1
2028-07-15,1,4,5,4.58,9,1
2028-07-16,6,5,4,1.54,9,1
2028-07-17,2,0,2,1.64,2,0
2028-07-18,6,1,0,2.0,3,0
2028-07-19,3,2,2,3.9,6,1
2028-07-20,2,2,2,4.42,4,0
2028-07-21,4,0,0,4.71,2,0
2028-07-22,5,2,2,4.88,2,0
2028-07-23,7,2,2,4.05,4,0
2028-07-24,2,0,0,3.02,3,0
2028-07-25,3,4,4,4.14,10,1
2028-07-26,5,2,1,3.65,6,0
2028-07-27,3,1,1,4.59,5,0
2028-07-28,5,0,1,1.92,4,0
2028-07-29,4,3,3,2.43,8,1
2028-07-30,3,0,1,3.86,4,1
2028-07-31,8,0,2,2.28,6,0
2028-08-01,4,2,0,3.33,2,0
2028-08-02,2,1,1,3.69,6,0
2028-08-03,3,0,0,2.25,6,0
2028-08-04,5,0,1,2.42,5,1
2028-08-05,7,2,1,2.72,5,0
2028-08-06,7,1,1,2.69,6,0
2028-08-07,3,4,4,4.31,9,1
2028-08-08,1,0,0,2.26,3,1
2028-08-09,6,1,1,2.88,4,0
2028-08-10,3,1,2,1.76,5,0
2028-08-11,5,0,0,4.16,4,0
2028-08-12,3,5,3,4.54,11,1
2028-08-13,0,2,0,3.23,3,0
2028-08-14,3,1,2,3.77,2,0
2028-08-15,1,1,2,2.74,5,0
2028-08-16,7,2,1,3.3,6,0
2028-08-17,2,5,3,3.96,11,1
2028-08-18,1,0,0,2.85,4,0
2028-08-19,4,3,4,3.95,8,1
2028-08-20,1,3,5,1.9,8,1
2028-08-21,4,5,4,2.01,11,1
2028-08-22,8,1,0,1.85,6,0
2028-08-23,2,1,2,2.11,2,0
2028-08-24,6,2,0,1.65,3,0
2028-08-25,1,0,2,2.01,4,0
2028-08-26,3,1,1,2.33,4,0
2028-08-27,2,3,5,3.06,8,1
2028-08-28,3,0,0,1.91,5,0
2028-08-29,6,0,2,2.4,2,0
2028-08-30,3,4,4,3.32,11,1
2028-08-31,2,1,1,4.91,6,0
2028-09-01,2,2,1,2.57,2,0
2028-09-02,5,0,1,4.95,5,0
2028-09-03,3,4,5,3.0,9,1
2028-09-04,6,0,2,3.48,2,0
2028-09-05,1,2,0,1.58,3,1
2028-09-06,0,4,4,4.54,11,1
2028-09-07,8,3,4,3.0,9,1
2028-09-08,5,0,0,3.86,2,0
2028-09-09,3,1,2,1.61,6,0
2028-09-10,3,2,1,2.28,5,0
2028-09-11,3,1,2,2.35,5,0
2028-09-12,8,2,1,3.66,3,0
2028-09-13,9,0,2,3.36,4,0
2028-09-14,0,0,0,4.33,2,0
2028-09-15,9,2,2,3.72,6,0
2028-09-16,8,0,2,4.28,4,0
2028-09-17,4,2,2,4.85,3,0
2028-09-18,5,2,0,1.67,5,0
2028-09-19,3,4,3,4.55,9,1
2028-09-20,7,5,5,3.97,11,1
2028-09-21,5,1,1,2.45,5,0
2028-09-22,4,1,0,4.84,4,0
2028-09-23,5,2,0,3.67,6,0
2028-09-24,4,4,4,4.71,10,1
2028-09-25,6,0,0,1.62,5,0
2028-09-26,3,1,0,2.35,3,0
2028-09-27,8,0,0,1.75,3,0
2028-09-28,6,4,4,2.82,11,1
2028-09-29,5,1,2,4.48,2,0
2028-09-30,4,4,3,4.94,10,1
2028-10-01,6,0,2,1.56,3,0
2028-10-02,7,5,4,2.95,10,1
2028-10-03,5,5,3,3.55,10,1
2028-10-04,2,1,1,3.04,3,0
2028-10-05,3,1,1,2.12,4,0
2028-10-06,6,2,0,2.99,3,0
2028-10-07,6,5,5,2.72,9,1
2028-10-08,4,1,0,2.22,4,0
2028-10-09,1,0,1,2.72,3,0
2028-10-10,4,0,1,3.09,4,0
2028-10-11,4,0,0,2.63,2,0
2028-10-12,4,1,1,3.65,3,0
2028-10-13,2,0,1,4.96,3,0
2028-10-14,3,2,1,2.95,2,1
2028-10-15,3,0,2,2.4,2,1
2028-10-16,4,1,0,4.17,6,1
2028-10-17,7,3,3,1.95,9,1
2028-10-18,2,4,3,2.19,9,1
2028-10-19,2,2,0,3.65,5,0
2028-10-20,2,4,3,3.35,8,1
2028-10-21,2,1,2,4.58,5,0
2028-10-22,8,5,3,3.37,10,1
2028-10-23,3,0,0,2.09,3,0
2028-10-24,3,1,1,2.87,3,0
2028-10-25,5,2,2,4.23,4,0
2028-10-26,6,0,2,1.83,3,0
2028-10-27,6,1,2,4.37,4,0
2028-10-28,2,1,0,4.9,6,0
2028-10-29,4,1,1,1.86,5,0
2028-10-30,2,3,5,4.28,10,1
2028-10-31,4,3,3,4.26,10,1
2028-11-01,6,3,4,4.27,10,1
2028-11-02,2,1,1,3.63,4,0
2028-11-03,10,0,0,1.55,6,0
2028-11-04,5,5,4,3.89,9,1
2028-11-05,4,0,1,2.41,5,0
2028-11-06,3,2,0,2.26,4,0
2028-11-07,3,2,2,1.89,5,0
2028-11-08,6,0,0,3.31,2,0
2028-11-09,6,2,1,2.36,6,0
2028-11-10,4,2,0,2.97,2,0
2028-11-11,3,1,1,3.14,5,0
2028-11-12,6,5,5,4.15,8,1
2028-11-13,4,1,2,2.81,6,0
2028-11-14,1,4,5,3.1,9,1
2028-11-15,1,4,5,4.28,9,1
2028-11-16,1,1,1,4.97,3,0
2028-11-17,5,2,2,3.14,4,0
2028-11-18,5,4,5,4.55,9,1
2028-11-19,3,0,1,3.57,6,1
2028-11-20,5,5,4,2.18,10,1
2028-11-21,1,0,2,2.99,5,0
2028-11-22,3,4,4,4.07,8,1
2028-11-23,7,0,2,2.94,6,0
2028-11-24,4,1,1,3.23,3,0
2028-11-25,2,0,0,1.85,4,0
2028-11-26,6,1,2,2.86,4,0
2028-11-27,7,3,5,2.85,11,1
2028-11-28,3,0,0,2.41,5,0
2028-11-29,2,0,1,4.07,2,0
2028-11-30,5,2,1,1.6,5,1
2028-12-01,8,0,1,2.94,3,0
2028-12-02,3,4,3,4.08,10,1
2028-12-03,6,4,5,4.52,11,1
2028-12-04,6,3,5,4.59,8,1
2028-12-05,6,4,3,3.89,10,1
2028-12-06,4,2,1,1.99,5,0
2028-12-07,4,5,3,2.13,11,1
2028-12-08,4,2,1,3.34,3,1
2028-12-09,8,0,0,2.65,6,0
2028-12-10,4,5,4,1.6,11,1
2028-12-11,3,0,1,2.11,2,0
2028-12-12,9,5,3,3.4,11,1
2028-12-13,5,2,0,2.18,2,0
2028-12-14,1,1,2,3.7,6,1
2028-12-15,2,3,5,2.76,8,1
2028-12-16,4,3,4,2.84,8,1
2028-12-17,2,1,0,4.36,2,0
